CoM_x_control,new_EP_lx,new_EP_rx
-0.028424,-2.245878,0.486882
-0.028055,-2.094911,0.369797
-0.025957,-1.771744,0.266175
-0.021934,-1.287086,0.172243
-0.016380,-0.677543,0.084582
-0.011036,0.000000,0.000000
-0.006176,0.677543,-0.084582
-0.002727,1.287086,-0.172243
-0.000825,1.771744,-0.266175
0.000323,2.094911,-0.369797
0.001526,2.245878,-0.486882
0.001612,2.240891,-0.621693
0.000273,2.119452,-0.779137
-0.002342,1.935053,-0.964947
-0.005590,1.714113,-1.185887
-0.009009,1.450000,-1.450000
-0.012172,1.185887,-1.714113
-0.015720,0.964947,-1.935053
-0.020037,0.779137,-2.119452
-0.023749,0.621693,-2.240891
-0.026133,0.486882,-2.245878
-0.027174,0.369797,-2.094911
-0.026234,0.266175,-1.771744
-0.022930,0.172243,-1.287086
-0.017399,0.084582,-0.677543
-0.010701,-0.000000,0.000000
-0.004699,-0.084582,0.677543
-0.000050,-0.172243,1.287086
0.002697,-0.266175,1.771744
0.004634,-0.369797,2.094911
0.005595,-0.486882,2.245878
0.005211,-0.621693,2.240891
0.003179,-0.779137,2.119452
-0.000356,-0.964947,1.935053
-0.005018,-1.185887,1.714113
-0.010139,-1.450000,1.450000
-0.014687,-1.714113,1.185887
-0.018830,-1.935053,0.964947
-0.022273,-2.119452,0.779137
-0.024911,-2.240891,0.621693
-0.026056,-2.245878,0.486882
-0.026011,-2.094911,0.369797
-0.023786,-1.771744,0.266175
-0.019629,-1.287086,0.172243
-0.014814,-0.677543,0.084582
-0.009835,0.000000,-0.000000
-0.005890,0.677543,-0.084582
-0.002951,1.287086,-0.172243
-0.001007,1.771744,-0.266175
0.000592,2.094911,-0.369797
0.001497,2.245878,-0.486882
0.001364,2.240891,-0.621693
-0.000093,2.119452,-0.779137
-0.002731,1.935053,-0.964947
-0.006476,1.714113,-1.185887
-0.010564,1.450000,-1.450000
-0.014469,1.185887,-1.714113
-0.018664,0.964947,-1.935053
-0.023141,0.779137,-2.119452
-0.027287,0.621693,-2.240891
-0.029392,0.486882,-2.245878
-0.029701,0.369797,-2.094911
-0.027046,0.266175,-1.771744
-0.021758,0.172243,-1.287086
-0.014497,0.084582,-0.677543
-0.006200,-0.000000,0.000000
0.000766,-0.084582,0.677543
0.005891,-0.172243,1.287086
0.008681,-0.266175,1.771744
0.009932,-0.369797,2.094911
0.009537,-0.486882,2.245878
0.007636,-0.621693,2.240891
0.004270,-0.779137,2.119452
-0.000171,-0.964947,1.935053
-0.004936,-1.185887,1.714113
-0.009917,-1.450000,1.450000
-0.014461,-1.714113,1.185887
-0.018650,-1.935053,0.964947
-0.022381,-2.119452,0.779137
-0.025229,-2.240891,0.621693
-0.026557,-2.245878,0.486882
-0.026397,-2.094911,0.369797
-0.024950,-1.771744,0.266175
-0.021012,-1.287086,0.172243
-0.015729,-0.677543,0.084582
-0.010649,0.000000,-0.000000
-0.006124,0.677543,-0.084582
-0.003063,1.287086,-0.172243
-0.001482,1.771744,-0.266175
-0.000538,2.094911,-0.369797
0.000410,2.245878,-0.486882
0.000431,2.240891,-0.621693
-0.000743,2.119452,-0.779137
-0.003148,1.935053,-0.964947
-0.006302,1.714113,-1.185887
-0.009562,1.450000,-1.450000
-0.012643,1.185887,-1.714113
-0.016345,0.964947,-1.935053
-0.020749,0.779137,-2.119452
-0.024808,0.621693,-2.240891
-0.027693,0.486882,-2.245878
-0.027863,0.369797,-2.094911
-0.026416,0.266175,-1.771744
-0.022547,0.172243,-1.287086
-0.016608,0.084582,-0.677543
-0.010385,0.000000,0.000000
-0.004395,-0.084582,0.677543
0.000102,-0.172243,1.287086
0.002935,-0.266175,1.771744
0.004558,-0.369797,2.094911
0.005527,-0.486882,2.245878
0.004904,-0.621693,2.240891
0.002795,-0.779137,2.119452
0.000169,-0.964947,1.935053
-0.003825,-1.185887,1.714113
-0.008745,-1.450000,1.450000
-0.013367,-1.714113,1.185887
-0.017702,-1.935053,0.964947
-0.021577,-2.119452,0.779137
-0.024901,-2.240891,0.621693
-0.026898,-2.245878,0.486882
-0.027595,-2.094911,0.369797
-0.026395,-1.771744,0.266175
-0.023068,-1.287086,0.172243
-0.018044,-0.677543,0.084582
-0.012338,0.000000,-0.000000
-0.007503,0.677543,-0.084582
-0.003846,1.287086,-0.172243
-0.001654,1.771744,-0.266175
0.000155,2.094911,-0.369797
0.001642,2.245878,-0.486882
0.002159,2.240891,-0.621693
0.001206,2.119452,-0.779137
-0.001101,1.935053,-0.964947
-0.004380,1.714113,-1.185887
-0.008434,1.450000,-1.450000
-0.012530,1.185887,-1.714113
-0.016578,0.964947,-1.935053
-0.021131,0.779137,-2.119452
-0.025609,0.621693,-2.240891
-0.028343,0.486882,-2.245878
-0.029307,0.369797,-2.094911
-0.027419,0.266175,-1.771744
-0.022786,0.172243,-1.287086
-0.016006,0.084582,-0.677543
-0.007527,0.000000,0.000000
-0.000122,-0.084582,0.677543
0.004916,-0.172243,1.287086
0.007670,-0.266175,1.771744
0.008771,-0.369797,2.094911
0.008804,-0.486882,2.245878
0.007963,-0.621693,2.240891
0.005499,-0.779137,2.119452
0.001827,-0.964947,1.935053
-0.002726,-1.185887,1.714113
-0.007677,-1.450000,1.450000
-0.012474,-1.714113,1.185887
-0.017521,-1.935053,0.964947
-0.022088,-2.119452,0.779137
-0.025812,-2.240891,0.621693
-0.028233,-2.245878,0.486882
-0.029537,-2.094911,0.369797
-0.028550,-1.771744,0.266175
-0.025179,-1.287086,0.172243
-0.020074,-0.677543,0.084582
-0.014092,0.000000,-0.000000
-0.008989,0.677543,-0.084582
-0.005187,1.287086,-0.172243
-0.003039,1.771744,-0.266175
-0.001473,2.094911,-0.369797
-0.000409,2.245878,-0.486882
-0.000260,2.240891,-0.621693
-0.001325,2.119452,-0.779137
-0.003599,1.935053,-0.964947
-0.006748,1.714113,-1.185887
-0.010299,1.450000,-1.450000
-0.013361,1.185887,-1.714113
-0.016435,0.964947,-1.935053
-0.020360,0.779137,-2.119452
-0.024205,0.621693,-2.240891
-0.026085,0.486882,-2.245878
-0.026473,0.369797,-2.094911
-0.024574,0.266175,-1.771744
-0.020531,0.172243,-1.287086
-0.014884,0.084582,-0.677543
-0.008368,-0.000000,0.000000
-0.002929,-0.084582,0.677543
0.001119,-0.172243,1.287086
0.003594,-0.266175,1.771744
0.005157,-0.369797,2.094911
0.005252,-0.486882,2.245878
0.003928,-0.621693,2.240891
0.001194,-0.779137,2.119452
-0.002559,-0.964947,1.935053
-0.007141,-1.185887,1.714113
-0.011841,-1.450000,1.450000
-0.016103,-1.714113,1.185887
-0.020226,-1.935053,0.964947
-0.023429,-2.119452,0.779137
-0.025633,-2.240891,0.621693
-0.026201,-2.245878,0.486882
-0.025385,-2.094911,0.369797
-0.022600,-1.771744,0.266175
-0.018185,-1.287086,0.172243
-0.013662,-0.677543,0.084582
-0.008946,0.000000,0.000000
-0.004711,0.677543,-0.084582
-0.001798,1.287086,-0.172243
-0.000174,1.771744,-0.266175
0.000872,2.094911,-0.369797
0.001428,2.245878,-0.486882
0.001164,2.240891,-0.621693
0.000215,2.119452,-0.779137
-0.002006,1.935053,-0.964947
-0.005348,1.714113,-1.185887
-0.008882,1.450000,-1.450000
-0.012398,1.185887,-1.714113
-0.016316,0.964947,-1.935053
-0.020586,0.779137,-2.119452
-0.024802,0.621693,-2.240891
-0.028470,0.486882,-2.245878
-0.029600,0.369797,-2.094911
-0.028275,0.266175,-1.771744
-0.024195,0.172243,-1.287086
-0.017682,0.084582,-0.677543
-0.010660,-0.000000,0.000000
-0.004121,-0.084582,0.677543
0.000805,-0.172243,1.287086
0.004031,-0.266175,1.771744
0.005855,-0.369797,2.094911
0.006904,-0.486882,2.245878
0.006295,-0.621693,2.240891
0.004039,-0.779137,2.119452
0.000691,-0.964947,1.935053
-0.003434,-1.185887,1.714113
-0.007582,-1.450000,1.450000
-0.011718,-1.714113,1.185887
-0.016396,-1.935053,0.964947
-0.021306,-2.119452,0.779137
-0.025506,-2.240891,0.621693
-0.028790,-2.245878,0.486882
-0.029822,-2.094911,0.369797
-0.028568,-1.771744,0.266175
-0.024408,-1.287086,0.172243
-0.018498,-0.677543,0.084582
-0.012710,0.000000,-0.000000
-0.007316,0.677543,-0.084582
-0.003565,1.287086,-0.172243
-0.001531,1.771744,-0.266175
-0.000323,2.094911,-0.369797
0.000581,2.245878,-0.486882
0.000787,2.240891,-0.621693
-0.000275,2.119452,-0.779137
-0.002986,1.935053,-0.964947
-0.006234,1.714113,-1.185887
-0.009927,1.450000,-1.450000
-0.013661,1.185887,-1.714113
-0.017730,0.964947,-1.935053
-0.022338,0.779137,-2.119452
-0.026122,0.621693,-2.240891
-0.028714,0.486882,-2.245878
-0.029899,0.369797,-2.094911
-0.028064,0.266175,-1.771744
-0.023532,0.172243,-1.287086
-0.016796,0.084582,-0.677543
-0.008799,-0.000000,0.000000
-0.002015,-0.084582,0.677543
0.002888,-0.172243,1.287086
0.005546,-0.266175,1.771744
0.006999,-0.369797,2.094911
0.006985,-0.486882,2.245878
0.005351,-0.621693,2.240891
0.001925,-0.779137,2.119452
-0.002800,-0.964947,1.935053
-0.008340,-1.185887,1.714113
-0.013773,-1.450000,1.450000
-0.018328,-1.714113,1.185887
-0.022222,-1.935053,0.964947
-0.025010,-2.119452,0.779137
-0.026898,-2.240891,0.621693
-0.027114,-2.245878,0.486882
-0.025936,-2.094911,0.369797
-0.022699,-1.771744,0.266175
-0.017995,-1.287086,0.172243
-0.012767,-0.677543,0.084582
-0.007723,0.000000,-0.000000
-0.004101,0.677543,-0.084582
-0.001590,1.287086,-0.172243
-0.000234,1.771744,-0.266175
0.000674,2.094911,-0.369797
0.001177,2.245878,-0.486882
0.000891,2.240891,-0.621693
-0.000745,2.119452,-0.779137
-0.003381,1.935053,-0.964947
-0.006909,1.714113,-1.185887
-0.010466,1.450000,-1.450000
-0.013530,1.185887,-1.714113
-0.017059,0.964947,-1.935053
-0.020683,0.779137,-2.119452
-0.024437,0.621693,-2.240891
-0.027313,0.486882,-2.245878
-0.027457,0.369797,-2.094911
-0.025532,0.266175,-1.771744
-0.021880,0.172243,-1.287086
-0.016740,0.084582,-0.677543
-0.010698,0.000000,0.000000
-0.004577,-0.084582,0.677543
0.000026,-0.172243,1.287086
0.002940,-0.266175,1.771744
0.004444,-0.369797,2.094911
0.005261,-0.486882,2.245878
0.004669,-0.621693,2.240891
0.002639,-0.779137,2.119452
-0.000524,-0.964947,1.935053
-0.004689,-1.185887,1.714113
-0.009053,-1.450000,1.450000
-0.013403,-1.714113,1.185887
-0.017681,-1.935053,0.964947
-0.021688,-2.119452,0.779137
-0.024962,-2.240891,0.621693
-0.027386,-2.245878,0.486882
-0.027550,-2.094911,0.369797
-0.025948,-1.771744,0.266175
-0.022312,-1.287086,0.172243
-0.016997,-0.677543,0.084582
-0.011876,0.000000,0.000000
-0.007139,0.677543,-0.084582
-0.003548,1.287086,-0.172243
-0.001324,1.771744,-0.266175
0.000184,2.094911,-0.369797
0.001589,2.245878,-0.486882
0.001674,2.240891,-0.621693
0.000516,2.119452,-0.779137
-0.001848,1.935053,-0.964947
-0.005479,1.714113,-1.185887
-0.009301,1.450000,-1.450000
-0.012937,1.185887,-1.714113
-0.017181,0.964947,-1.935053
-0.021954,0.779137,-2.119452
-0.026390,0.621693,-2.240891
-0.029893,0.486882,-2.245878
-0.030107,0.369797,-2.094911
-0.027749,0.266175,-1.771744
-0.022892,0.172243,-1.287086
-0.015866,0.084582,-0.677543
-0.008382,0.000000,0.000000
-0.001160,-0.084582,0.677543
0.004141,-0.172243,1.287086
0.007214,-0.266175,1.771744
0.008464,-0.369797,2.094911
0.008609,-0.486882,2.245878
0.007104,-0.621693,2.240891
0.004142,-0.779137,2.119452
-0.000080,-0.964947,1.935053
-0.005088,-1.185887,1.714113
-0.009959,-1.450000,1.450000
-0.014516,-1.714113,1.185887
-0.019038,-1.935053,0.964947
-0.023059,-2.119452,0.779137
-0.025870,-2.240891,0.621693
-0.027496,-2.245878,0.486882
-0.026749,-2.094911,0.369797
-0.024606,-1.771744,0.266175
-0.020211,-1.287086,0.172243
-0.014248,-0.677543,0.084582
-0.009504,0.000000,-0.000000
-0.005559,0.677543,-0.084582
-0.002871,1.287086,-0.172243
-0.001442,1.771744,-0.266175
-0.000088,2.094911,-0.369797
0.000898,2.245878,-0.486882
0.000902,2.240891,-0.621693
-0.000491,2.119452,-0.779137
-0.003066,1.935053,-0.964947
-0.006337,1.714113,-1.185887
-0.009848,1.450000,-1.450000
-0.013147,1.185887,-1.714113
-0.016756,0.964947,-1.935053
-0.020990,0.779137,-2.119452
-0.025202,0.621693,-2.240891
-0.027474,0.486882,-2.245878
-0.027970,0.369797,-2.094911
-0.026984,0.266175,-1.771744
-0.023374,0.172243,-1.287086
-0.016713,0.084582,-0.677543
-0.009376,-0.000000,0.000000
-0.003405,-0.084582,0.677543
0.000937,-0.172243,1.287086
0.003490,-0.266175,1.771744
0.004909,-0.369797,2.094911
0.004639,-0.486882,2.245878
0.002970,-0.621693,2.240891
0.000103,-0.779137,2.119452
-0.003705,-0.964947,1.935053
-0.007651,-1.185887,1.714113
-0.011707,-1.450000,1.450000
-0.015581,-1.714113,1.185887
-0.019319,-1.935053,0.964947
-0.022676,-2.119452,0.779137
-0.025049,-2.240891,0.621693
-0.026762,-2.245878,0.486882
-0.026887,-2.094911,0.369797
-0.023758,-1.771744,0.266175
-0.019114,-1.287086,0.172243
-0.013765,-0.677543,0.084582
-0.008565,0.000000,0.000000
-0.004999,0.677543,-0.084582
-0.002667,1.287086,-0.172243
-0.001504,1.771744,-0.266175
-0.001042,2.094911,-0.369797
-0.000769,2.245878,-0.486882
-0.001288,2.240891,-0.621693
-0.003269,2.119452,-0.779137
-0.005966,1.935053,-0.964947
-0.008977,1.714113,-1.185887
-0.011924,1.450000,-1.450000
-0.014427,1.185887,-1.714113
-0.017059,0.964947,-1.935053
-0.020654,0.779137,-2.119452
-0.024386,0.621693,-2.240891
-0.026304,0.486882,-2.245878
-0.026782,0.369797,-2.094911
-0.025085,0.266175,-1.771744
-0.021294,0.172243,-1.287086
-0.015653,0.084582,-0.677543
-0.009070,-0.000000,0.000000
-0.003968,-0.084582,0.677543
-0.000272,-0.172243,1.287086
0.002117,-0.266175,1.771744
0.003519,-0.369797,2.094911
0.003524,-0.486882,2.245878
0.002116,-0.621693,2.240891
-0.000879,-0.779137,2.119452
-0.004715,-0.964947,1.935053
-0.008501,-1.185887,1.714113
-0.012337,-1.450000,1.450000
-0.015560,-1.714113,1.185887
-0.018360,-1.935053,0.964947
-0.020616,-2.119452,0.779137
-0.021973,-2.240891,0.621693
-0.022746,-2.245878,0.486882
-0.021850,-2.094911,0.369797
-0.019501,-1.771744,0.266175
-0.015897,-1.287086,0.172243
-0.011440,-0.677543,0.084582
-0.007652,0.000000,-0.000000
-0.004605,0.677543,-0.084582
-0.002676,1.287086,-0.172243
-0.001627,1.771744,-0.266175
-0.000910,2.094911,-0.369797
-0.000023,2.245878,-0.486882
0.000147,2.240891,-0.621693
-0.000867,2.119452,-0.779137
-0.003072,1.935053,-0.964947
-0.006355,1.714113,-1.185887
-0.009843,1.450000,-1.450000
-0.013165,1.185887,-1.714113
-0.017176,0.964947,-1.935053
-0.021759,0.779137,-2.119452
-0.026043,0.621693,-2.240891
-0.029512,0.486882,-2.245878
-0.029936,0.369797,-2.094911
-0.027973,0.266175,-1.771744
-0.023329,0.172243,-1.287086
-0.016415,0.084582,-0.677543
-0.009242,-0.000000,0.000000
-0.002542,-0.084582,0.677543
0.002465,-0.172243,1.287086
0.005686,-0.266175,1.771744
0.007240,-0.369797,2.094911
0.007877,-0.486882,2.245878
0.007000,-0.621693,2.240891
0.004573,-0.779137,2.119452
0.001018,-0.964947,1.935053
-0.003331,-1.185887,1.714113
-0.007676,-1.450000,1.450000
-0.011934,-1.714113,1.185887
-0.016596,-1.935053,0.964947
-0.021300,-2.119452,0.779137
-0.025230,-2.240891,0.621693
-0.028036,-2.245878,0.486882
-0.028380,-2.094911,0.369797
-0.027140,-1.771744,0.266175
-0.023648,-1.287086,0.172243
-0.018324,-0.677543,0.084582
-0.013180,0.000000,-0.000000
-0.008360,0.677543,-0.084582
-0.004973,1.287086,-0.172243
-0.003160,1.771744,-0.266175
-0.002010,2.094911,-0.369797
-0.000869,2.245878,-0.486882
-0.000687,2.240891,-0.621693
-0.001470,2.119452,-0.779137
-0.003287,1.935053,-0.964947
-0.006241,1.714113,-1.185887
-0.009566,1.450000,-1.450000
-0.012694,1.185887,-1.714113
-0.016456,0.964947,-1.935053
-0.020940,0.779137,-2.119452
-0.025125,0.621693,-2.240891
-0.028297,0.486882,-2.245878
-0.028520,0.369797,-2.094911
-0.026681,0.266175,-1.771744
-0.022336,0.172243,-1.287086
-0.015937,0.084582,-0.677543
-0.010083,0.000000,0.000000
-0.004618,-0.084582,0.677543
-0.000332,-0.172243,1.287086
0.002112,-0.266175,1.771744
0.003772,-0.369797,2.094911
0.004693,-0.486882,2.245878
0.004390,-0.621693,2.240891
0.002587,-0.779137,2.119452
-0.000466,-0.964947,1.935053
-0.004459,-1.185887,1.714113
-0.008931,-1.450000,1.450000
-0.013060,-1.714113,1.185887
-0.016943,-1.935053,0.964947
-0.020388,-2.119452,0.779137
-0.023287,-2.240891,0.621693
-0.025143,-2.245878,0.486882
-0.025977,-2.094911,0.369797
-0.024763,-1.771744,0.266175
-0.021735,-1.287086,0.172243
-0.017632,-0.677543,0.084582
-0.012938,0.000000,-0.000000
-0.008898,0.677543,-0.084582
-0.005725,1.287086,-0.172243
-0.003618,1.771744,-0.266175
-0.001540,2.094911,-0.369797
0.000349,2.245878,-0.486882
0.001275,2.240891,-0.621693
0.000766,2.119452,-0.779137
-0.001755,1.935053,-0.964947
-0.005223,1.714113,-1.185887
-0.008559,1.450000,-1.450000
-0.011829,1.185887,-1.714113
-0.015288,0.964947,-1.935053
-0.019680,0.779137,-2.119452
-0.024356,0.621693,-2.240891
-0.027435,0.486882,-2.245878
-0.029113,0.369797,-2.094911
-0.028294,0.266175,-1.771744
-0.024787,0.172243,-1.287086
-0.018912,0.084582,-0.677543
-0.011522,0.000000,0.000000
-0.004620,-0.084582,0.677543
0.000950,-0.172243,1.287086
0.004459,-0.266175,1.771744
0.006688,-0.369797,2.094911
0.007473,-0.486882,2.245878
0.006778,-0.621693,2.240891
0.004508,-0.779137,2.119452
0.001060,-0.964947,1.935053
-0.003304,-1.185887,1.714113
-0.007964,-1.450000,1.450000
-0.012267,-1.714113,1.185887
-0.016903,-1.935053,0.964947
-0.021436,-2.119452,0.779137
-0.025104,-2.240891,0.621693
-0.027241,-2.245878,0.486882
-0.028187,-2.094911,0.369797
-0.027112,-1.771744,0.266175
-0.023928,-1.287086,0.172243
-0.018824,-0.677543,0.084582
-0.012882,0.000000,-0.000000
-0.007890,0.677543,-0.084582
-0.004156,1.287086,-0.172243
-0.001943,1.771744,-0.266175
-0.000345,2.094911,-0.369797
0.000725,2.245878,-0.486882
0.000957,2.240891,-0.621693
-0.000109,2.119452,-0.779137
-0.002310,1.935053,-0.964947
-0.005493,1.714113,-1.185887
-0.009083,1.450000,-1.450000
-0.012627,1.185887,-1.714113
-0.016393,0.964947,-1.935053
-0.020714,0.779137,-2.119452
-0.025142,0.621693,-2.240891
-0.027622,0.486882,-2.245878
-0.028464,0.369797,-2.094911
-0.026646,0.266175,-1.771744
-0.022374,0.172243,-1.287086
-0.016326,0.084582,-0.677543
-0.009267,-0.000000,0.000000
-0.003214,-0.084582,0.677543
0.001479,-0.172243,1.287086
0.004129,-0.266175,1.771744
0.005492,-0.369797,2.094911
0.005698,-0.486882,2.245878
0.004676,-0.621693,2.240891
0.002160,-0.779137,2.119452
-0.001456,-0.964947,1.935053
-0.005403,-1.185887,1.714113
-0.009658,-1.450000,1.450000
-0.013818,-1.714113,1.185887
-0.018036,-1.935053,0.964947
-0.022072,-2.119452,0.779137
-0.025314,-2.240891,0.621693
-0.026948,-2.245878,0.486882
-0.027353,-2.094911,0.369797
-0.026708,-1.771744,0.266175
-0.023152,-1.287086,0.172243
-0.017780,-0.677543,0.084582
-0.012348,0.000000,0.000000
-0.007344,0.677543,-0.084582
-0.003600,1.287086,-0.172243
-0.001221,1.771744,-0.266175
0.000292,2.094911,-0.369797
0.001560,2.245878,-0.486882
0.001601,2.240891,-0.621693
0.000375,2.119452,-0.779137
-0.001838,1.935053,-0.964947
-0.005113,1.714113,-1.185887
-0.008664,1.450000,-1.450000
-0.012081,1.185887,-1.714113
-0.016120,0.964947,-1.935053
-0.020695,0.779137,-2.119452
-0.024896,0.621693,-2.240891
-0.028407,0.486882,-2.245878
-0.029419,0.369797,-2.094911
-0.027861,0.266175,-1.771744
-0.023697,0.172243,-1.287086
-0.017510,0.084582,-0.677543
-0.010572,-0.000000,0.000000
-0.003958,-0.084582,0.677543
0.000733,-0.172243,1.287086
0.003533,-0.266175,1.771744
0.004860,-0.369797,2.094911
0.005539,-0.486882,2.245878
0.004958,-0.621693,2.240891
0.003088,-0.779137,2.119452
0.000335,-0.964947,1.935053
-0.003103,-1.185887,1.714113
-0.006647,-1.450000,1.450000
-0.010123,-1.714113,1.185887
-0.013969,-1.935053,0.964947
-0.017909,-2.119452,0.779137
-0.021319,-2.240891,0.621693
-0.024371,-2.245878,0.486882
-0.025582,-2.094911,0.369797
-0.024950,-1.771744,0.266175
-0.022244,-1.287086,0.172243
-0.018151,-0.677543,0.084582
-0.013977,0.000000,-0.000000
-0.009865,0.677543,-0.084582
-0.006661,1.287086,-0.172243
-0.004566,1.771744,-0.266175
-0.002937,2.094911,-0.369797
-0.001417,2.245878,-0.486882
-0.000980,2.240891,-0.621693
-0.001695,2.119452,-0.779137
-0.003113,1.935053,-0.964947
-0.005256,1.714113,-1.185887
-0.008030,1.450000,-1.450000
-0.011067,1.185887,-1.714113
-0.014435,0.964947,-1.935053
-0.018744,0.779137,-2.119452
-0.023234,0.621693,-2.240891
-0.026422,0.486882,-2.245878
-0.027349,0.369797,-2.094911
-0.026659,0.266175,-1.771744
-0.024840,0.172243,-1.287086
-0.020172,0.084582,-0.677543
-0.013731,-0.000000,0.000000
-0.007580,-0.084582,0.677543
-0.002520,-0.172243,1.287086
0.000843,-0.266175,1.771744
0.002925,-0.369797,2.094911
0.003964,-0.486882,2.245878
0.003885,-0.621693,2.240891
0.001944,-0.779137,2.119452
-0.001531,-0.964947,1.935053
-0.006014,-1.185887,1.714113
-0.010976,-1.450000,1.450000
-0.015190,-1.714113,1.185887
-0.018738,-1.935053,0.964947
-0.021551,-2.119452,0.779137
-0.023602,-2.240891,0.621693
-0.024588,-2.245878,0.486882
-0.024594,-2.094911,0.369797
-0.023077,-1.771744,0.266175
-0.019831,-1.287086,0.172243
-0.015387,-0.677543,0.084582
-0.010504,0.000000,-0.000000
-0.006522,0.677543,-0.084582
-0.003778,1.287086,-0.172243
-0.002301,1.771744,-0.266175
-0.000895,2.094911,-0.369797
0.000320,2.245878,-0.486882
0.000555,2.240891,-0.621693
-0.000427,2.119452,-0.779137
-0.002559,1.935053,-0.964947
-0.005791,1.714113,-1.185887
-0.009663,1.450000,-1.450000
-0.013155,1.185887,-1.714113
-0.016476,0.964947,-1.935053
-0.020468,0.779137,-2.119452
-0.024648,0.621693,-2.240891
-0.027178,0.486882,-2.245878
-0.027995,0.369797,-2.094911
-0.026625,0.266175,-1.771744
-0.022958,0.172243,-1.287086
-0.017067,0.084582,-0.677543
-0.009881,0.000000,0.000000
-0.003517,-0.084582,0.677543
0.001299,-0.172243,1.287086
0.003692,-0.266175,1.771744
0.004621,-0.369797,2.094911
0.004486,-0.486882,2.245878
0.002421,-0.621693,2.240891
-0.000728,-0.779137,2.119452
-0.004036,-0.964947,1.935053
-0.008013,-1.185887,1.714113
-0.011840,-1.450000,1.450000
-0.015010,-1.714113,1.185887
-0.018045,-1.935053,0.964947
-0.021128,-2.119452,0.779137
-0.024017,-2.240891,0.621693
-0.025543,-2.245878,0.486882
-0.026085,-2.094911,0.369797
-0.024537,-1.771744,0.266175
-0.021137,-1.287086,0.172243
-0.016588,-0.677543,0.084582
-0.011565,0.000000,0.000000
-0.007468,0.677543,-0.084582
-0.004410,1.287086,-0.172243
-0.002525,1.771744,-0.266175
-0.001000,2.094911,-0.369797
-0.000013,2.245878,-0.486882
0.000192,2.240891,-0.621693
-0.000750,2.119452,-0.779137
-0.002741,1.935053,-0.964947
-0.005711,1.714113,-1.185887
-0.008952,1.450000,-1.450000
-0.012262,1.185887,-1.714113
-0.016233,0.964947,-1.935053
-0.020914,0.779137,-2.119452
-0.025567,0.621693,-2.240891
-0.028118,0.486882,-2.245878
-0.029023,0.369797,-2.094911
-0.027382,0.266175,-1.771744
-0.023367,0.172243,-1.287086
-0.017568,0.084582,-0.677543
-0.010774,0.000000,0.000000
-0.004959,-0.084582,0.677543
-0.000419,-0.172243,1.287086
0.002409,-0.266175,1.771744
0.004061,-0.369797,2.094911
0.005009,-0.486882,2.245878
0.004614,-0.621693,2.240891
0.002803,-0.779137,2.119452
-0.000240,-0.964947,1.935053
-0.004498,-1.185887,1.714113
-0.008928,-1.450000,1.450000
-0.013213,-1.714113,1.185887
-0.017803,-1.935053,0.964947
-0.022292,-2.119452,0.779137
-0.025802,-2.240891,0.621693
-0.028223,-2.245878,0.486882
-0.028259,-2.094911,0.369797
-0.026232,-1.771744,0.266175
-0.022622,-1.287086,0.172243
-0.017823,-0.677543,0.084582
-0.012564,0.000000,-0.000000
-0.007366,0.677543,-0.084582
-0.003544,1.287086,-0.172243
-0.001252,1.771744,-0.266175
0.000219,2.094911,-0.369797
0.001584,2.245878,-0.486882
0.001847,2.240891,-0.621693
0.000817,2.119452,-0.779137
-0.001450,1.935053,-0.964947
-0.004794,1.714113,-1.185887
-0.008475,1.450000,-1.450000
-0.012056,1.185887,-1.714113
-0.016216,0.964947,-1.935053
-0.021026,0.779137,-2.119452
-0.025452,0.621693,-2.240891
-0.028755,0.486882,-2.245878
-0.028990,0.369797,-2.094911
-0.026929,0.266175,-1.771744
-0.022389,0.172243,-1.287086
-0.015655,0.084582,-0.677543
-0.008362,-0.000000,0.000000
-0.001390,-0.084582,0.677543
0.003616,-0.172243,1.287086
0.006501,-0.266175,1.771744
0.007805,-0.369797,2.094911
0.008403,-0.486882,2.245878
0.007415,-0.621693,2.240891
0.004888,-0.779137,2.119452
0.001266,-0.964947,1.935053
-0.003209,-1.185887,1.714113
-0.007864,-1.450000,1.450000
-0.012560,-1.714113,1.185887
-0.017347,-1.935053,0.964947
-0.021878,-2.119452,0.779137
-0.025668,-2.240891,0.621693
-0.028507,-2.245878,0.486882
-0.028875,-2.094911,0.369797
-0.027368,-1.771744,0.266175
-0.023423,-1.287086,0.172243
-0.017834,-0.677543,0.084582
-0.012578,0.000000,0.000000
-0.007674,0.677543,-0.084582
-0.004177,1.287086,-0.172243
-0.002153,1.771744,-0.266175
-0.000650,2.094911,-0.369797
0.000755,2.245878,-0.486882
0.000756,2.240891,-0.621693
-0.000650,2.119452,-0.779137
-0.003468,1.935053,-0.964947
-0.007239,1.714113,-1.185887
-0.010880,1.450000,-1.450000
-0.014352,1.185887,-1.714113
-0.017809,0.964947,-1.935053
-0.022203,0.779137,-2.119452
-0.026858,0.621693,-2.240891
-0.030133,0.486882,-2.245878
-0.032084,0.369797,-2.094911
-0.031108,0.266175,-1.771744
-0.026890,0.172243,-1.287086
-0.020012,0.084582,-0.677543
-0.011616,-0.000000,0.000000
-0.004102,-0.084582,0.677543
0.001641,-0.172243,1.287086
0.004914,-0.266175,1.771744
0.006767,-0.369797,2.094911
0.007372,-0.486882,2.245878
0.006560,-0.621693,2.240891
0.004091,-0.779137,2.119452
